taxon,we.ep,we.eBH,wi.ep,wi.eBH,rab.all,rab.win.NAT,rab.win.Tumor,diff.btw,diff.win,effect,overlap,p_min,significant,direction
Naxibacter,0.7655198656848652,1,0.35696804447229863,0.6151187206011557,-1.3838074713097006,-1.2584679857635415,-1.5279163001992044,-0.2481303268042323,3.5801684359843566,-0.04444411255908862,0.45350929829662995,0.6151187206011557,FALSE,ns
Clostridium XI,0.6917384552866985,1,0.34881964585445996,0.6174844623155776,-1.1724255243118424,-1.0061532848394625,-1.3755430932587513,-0.31180373415484386,3.8072699355868282,-0.05146533723793119,0.4421115778799682,0.6174844623155776,FALSE,ns
Thermus,0.8452786544151064,1,0.3854798004773309,0.6234484293499863,-1.9090778380319966,-1.7497891733566906,-2.0866508114090534,-0.26441467729212675,3.3287805171684415,-0.05564993868742445,0.44851029811381454,0.6234484293499863,FALSE,ns
Unknown genus35,0.8611758616915399,0.9996597277979378,0.40365919246634385,0.6627908675182196,-2.453269459471872,-2.265259561995827,-2.643053673679834,-0.3066722751336659,3.3404714986810333,-0.058537526016149255,0.4479104180918838,0.6627908675182196,FALSE,ns
Faecalibacterium,0.8663511662083694,1,0.41609331258352206,0.6646112435863757,-2.1608555729189582,-1.9860287156106118,-2.345106846582941,-0.25900870748755,3.621332255054705,-0.042957202213222065,0.45290941827468695,0.6646112435863757,FALSE,ns
Janthinobacterium,0.8955501892666524,1,0.38682383617409183,0.6648932783913671,-1.3168942705636564,-1.131920724469003,-1.52609868687047,-0.3827208216384328,4.160759814610893,-0.06660053754272757,0.42671465731813385,0.6648932783913671,FALSE,ns
Unknown genus86,0.8514437285310325,1,0.4273830197314931,0.6671969798202542,-2.724079750554684,-2.5709401464460537,-2.8886330308657646,-0.22417511445356464,3.429378705731117,-0.041749657149417044,0.4595080985161338,0.6671969798202542,FALSE,ns
Rheinheimera,0.6770052119937195,1,0.39060027343068526,0.6754080536653868,-1.1766199822808332,-1.0230500426192766,-1.3503495454905812,-0.29518932167964085,4.019904686501945,-0.05206529106691427,0.4428000001931951,0.6754080536653868,FALSE,ns
Unknown genus39,0.8657555611148172,1,0.4240454045628862,0.680216264254138,-2.4341377222167075,-2.293755141947032,-2.584729147012549,-0.21826375421144473,4.73422645613312,-0.03127148314005719,0.46600000011385945,0.680216264254138,FALSE,ns
Tepidimonas,0.5877580730784893,0.9937996625916413,0.4669876468091334,0.6844376174089537,-2.505799394313371,-2.371024109000758,-2.660323720784456,-0.2068319773515599,3.2822570350928864,-0.03974266288507289,0.46350729866253704,0.6844376174089537,FALSE,ns
Peptostreptococcus,0.8535891026462329,1,0.45545830189352393,0.6935034962368087,-2.3955557762347057,-2.272530589928561,-2.5513873117251116,-0.2529461315522843,3.9601262553883583,-0.04613774325532984,0.4566000001457649,0.6935034962368087,FALSE,ns
Atopobium,0.37212385118611374,0.9926892029305778,0.43391726417542237,0.6940678956625748,-1.8099478300752088,-1.696865784420571,-1.941014694019156,-0.14011007184098023,3.424802633261802,-0.02720350655814107,0.4709058189335041,0.6940678956625748,FALSE,ns
Unknown genus24,0.834698695032465,1,0.46580106713702096,0.7164071668763049,-2.3239356550910903,-2.1576218138712093,-2.501314736287765,-0.2372838673691655,3.9403435934297146,-0.037591181144216425,0.46060000013215324,0.7164071668763049,FALSE,ns
Brevibacterium,0.8377758216146859,1,0.44213208710017765,0.7195947835606578,-1.0791162871204483,-0.9518905827066533,-1.21821062333718,-0.22142166195977175,9.572397675989633,-0.027703080885773206,0.4666000001118326,0.7195947835606578,FALSE,ns
Unknown genus6,0.7046558620012249,1,0.4325963680705934,0.7311214837406262,0.3853654350190592,0.4954033703004379,0.23299402302650485,-0.16965839172724628,6.607288105612356,-0.025669677538842466,0.47180000009429995,0.7311214837406262,FALSE,ns
Arthrobacter,0.8798895512526276,1,0.4682722611691467,0.7453489698512461,-1.192029058856276,-1.0763500829533097,-1.3415195669759798,-0.25143358780011127,8.742030756522032,-0.03322313314902157,0.4582000001403139,0.7453489698512461,FALSE,ns
Jan-68,0.3426974692002103,0.9812077602199638,0.5267062821888164,0.7515385301738918,-1.9528681629988016,-1.8113503736558538,-2.1171265157044843,-0.1834214758637298,3.3947903048221617,-0.035326115428068364,0.46690661878701706,0.7515385301738918,FALSE,ns
Unknown genus44,0.6641705803619412,1,0.49033460116712363,0.7569173078574299,-0.6659639179779386,-0.5648968655345561,-0.7892527875987199,-0.21780196031396049,7.142112656700143,-0.033853332614966675,0.46380000012130285,0.7569173078574299,FALSE,ns
Pseudonocardia,0.4452312247621138,0.9991323769862964,0.5153917871908066,0.7588024542812272,-1.7458045474005717,-1.6262786445453568,-1.885636826522008,-0.15912761977392886,3.6798613741795796,-0.028307723991153985,0.47040000009901406,0.7588024542812272,FALSE,ns
Hydrogenophilus,0.5299148237974054,0.9998458417108923,0.5077789105101175,0.761343145633715,-1.4834205289661364,-1.3421309660433423,-1.6620418267549217,-0.19887978132064354,6.337995275686976,-0.026888023840555768,0.4679064188236349,0.761343145633715,FALSE,ns
Microbacterium,0.6037038152116109,1,0.47029291266689305,0.7704827188230674,-0.12053892901885455,0.01628357118946422,-0.26778700956011203,-0.2948872473472548,9.745639303726728,-0.03739984526933165,0.4581083784649047,0.7704827188230674,FALSE,ns
Ralstonia,0.89912929639266,1,0.5071736955691319,0.7737383004986352,0.024869689566281217,0.19202233014429382,-0.22022383288911396,-0.3703097626540153,7.695756339472987,-0.05100208542053978,0.4469106180553358,0.7737383004986352,FALSE,ns
Brochothrix,0.8274412756338639,1,0.572410460406464,0.7933190962702463,-2.0489494503808405,-1.923499708697956,-2.1795870823269077,-0.1965634372884848,3.2342789927673703,-0.035762945151039664,0.46770645881631107,0.7933190962702463,FALSE,ns
WAL_1855D,0.13464194053683917,0.8174107487597323,0.6817765023690885,0.9638997755440478,-2.1620036716547,-2.087358983109671,-2.24472227051138,-0.06772310201919751,3.4198213282727385,-0.011863724409826033,0.4895020996150786,0.8174107487597323,FALSE,ns
Acidovorax,0.6046153682159408,1,0.5607338194420648,0.8215349573041004,-0.7040388566577498,-0.5609649300642108,-0.8658404095208967,-0.20244414839086744,5.941051527961685,-0.031421080623835265,0.46720000010980606,0.8215349573041004,FALSE,ns
Selenomonas,0.13461226269562745,0.8223529458140618,0.7482773760856,0.9564836349659576,-2.241428464120972,-2.157051862298874,-2.3189115271760983,-0.01424847244951799,3.2139724103526666,-0.003737690086737999,0.4969006198863525,0.8223529458140618,FALSE,ns
Adhaeribacter,0.6063724294267688,0.9978525140211467,0.6143404383765396,0.8306351493468116,-2.157966739479434,-2.0263210796581097,-2.298766405205315,-0.15358022329192877,3.2620493436516957,-0.02945508562686802,0.47000000010036125,0.8306351493468116,FALSE,ns
Gemella,0.8997501818975149,1,0.5596208323861646,0.8364175492324941,-0.022875920838786534,0.06455851986428307,-0.1589404158933858,-0.274745154216534,10.075562656199418,-0.033039029483122484,0.4564000001464469,0.8364175492324941,FALSE,ns
Rhodococcus,0.4904863555832547,0.9917874136569245,0.6878023985968004,0.8394524263958071,-2.7162051317798053,-2.609587499624891,-2.8347031538925416,-0.1540333593431562,3.4626403277806004,-0.026863615203174738,0.4742000000862291,0.8394524263958071,FALSE,ns
Peptoniphilus,0.9538940532024466,1,0.5424203416565425,0.8395888034453325,0.11374862875583602,0.24714959268029446,-0.059364955200949865,-0.30112333803050095,8.802996620824565,-0.04118221156510897,0.4520000001614886,0.8395888034453325,FALSE,ns
Granulicatella,0.10160852344233362,0.8584198062433177,0.6860960403942682,0.9973844262485905,-1.7141085001422542,-1.6640518998863918,-1.7874273405487537,-0.03292571703403091,10.450268179956346,-0.004063107862304155,0.49470105980570006,0.8584198062433177,FALSE,ns
Dietzia,0.6822862913352752,1,0.5904412807222983,0.8693846210349208,0.5788790093118577,0.680910819677587,0.44504580597892573,-0.20264792768325623,8.97654395197802,-0.027457895264812994,0.4678000001077801,0.8693846210349208,FALSE,ns
Unknown genus13,0.5705535852621012,0.9976396825748635,0.7049233883411802,0.8727381051985914,-2.3131260467824166,-2.172582669834819,-2.458663042469036,-0.15911652962639167,3.4317573120500953,-0.027779258465149344,0.47510497908735544,0.8727381051985914,FALSE,ns
Streptomyces,0.45997898196007203,1,0.6762966811870282,0.8728526385691496,-1.2195867072079114,-1.100085903846523,-1.3445885286448114,-0.133600686345126,4.147920628187538,-0.0195488069640293,0.4779044191899436,0.8728526385691496,FALSE,ns
Ochrobactrum,0.5526753974403608,1,0.6912985638454403,0.874646892366556,-2.119418788772342,-1.9791781489320082,-2.2752360057256267,-0.1926281167200452,3.7804356966097163,-0.03215773247512203,0.4665066987723706,0.874646892366556,FALSE,ns
Leptotrichia,0.08725221189347525,0.8760016165061338,0.21933094796939745,0.9975610548193053,-0.15438507457106798,-0.2034590876746325,-0.0815040091039565,0.18211843103535497,10.997208937584258,0.019738154109031972,0.47640000007884215,0.8760016165061338,FALSE,ns
Cellulomonas,0.3580637151754395,0.989700342110259,0.7144315487937067,0.8798062236314463,-2.028601619166876,-1.9094908438740035,-2.154104020623997,-0.16896470091508764,4.033382116221116,-0.027844480879533895,0.4719056189701318,0.8798062236314463,FALSE,ns
Rhodobacter,0.6573177441306843,1,0.7059652037438338,0.8802608284465124,-1.8829174465655125,-1.7531280175586668,-2.036467215369811,-0.1741656984268607,3.4893487575691964,-0.03234134123408508,0.469200000103058,0.8802608284465124,FALSE,ns
Stenoxybacter,0.1254380646280064,0.8844179667477907,0.8338765287248424,0.9542515277277684,-1.1782326682263635,-1.0926885593984919,-1.2727999630387652,-0.08944561034135212,5.227714626856495,-0.013179497162678622,0.4859028194831221,0.8844179667477907,FALSE,ns
Fusobacterium,0.08714240084711908,0.8903014721774648,0.23300536664845434,1,2.419009673993698,2.3448896858822605,2.5570355752980634,0.17406121576489664,8.380235200675822,0.02306243333558148,0.47520000008287067,0.8903014721774648,FALSE,ns
Blastococcus,0.13313265851343425,0.8950976674431964,0.5071913048767482,0.9965918548428353,-2.0674123649368203,-2.005243021027349,-2.1383132701816425,0.02847694923631572,5.8331329112789785,0.0032748468307802515,0.4960000000133343,0.8950976674431964,FALSE,ns
Lactobacillus,0.09293113570801036,0.9007179178643485,0.17920756746781025,1,1.675799129373905,1.5302840595334626,6.250791289042464,0.24423236645181579,8.903978452633257,0.0305945479555118,0.47230553898478367,0.9007179178643485,FALSE,ns
Eubacterium,0.3900514534539135,0.9746948104343762,0.751654450836918,0.9026490004478478,-2.3481333045042723,-2.2387504026638974,-2.461228880202266,-0.09600995054151085,3.1454778069236013,-0.019248059955006953,0.4832000000560629,0.9026490004478478,FALSE,ns
Unknown genus63,0.2264792441133528,0.9127783814825284,0.7162838037598969,0.9519319201462899,-2.195485855178749,-2.080366292853995,-2.320409529261143,-0.09360169162023002,3.654679210172291,-0.017039617064846364,0.48400000005338817,0.9127783814825284,FALSE,ns
Stenotrophomonas,0.7093637743181657,1,0.7085279202571444,0.9142175087543534,-0.5518761242706836,-0.40889353976613396,-0.7254046870099611,-0.1640769447320949,6.039299075906512,-0.026623137405483485,0.4698000001010352,0.9142175087543534,FALSE,ns
Capnocytophaga,0.10229264149482119,0.9271906793628585,0.35715330552362495,1,1.9933800743080416,1.9942231110795943,1.9920902973185957,0.07037224972136613,8.643073216821579,0.011333994040843705,0.48800000004002325,0.9271906793628585,FALSE,ns
Xanthomonas,0.22353587962925267,0.9460078414130016,0.8120916826337109,0.9326549707323535,-2.0788139442009044,-1.9600369209024642,-2.214790543165086,-0.13828506269689722,3.3562403566747774,-0.02617698305853191,0.4744000000855576,0.9326549707323535,FALSE,ns
Paracoccus,0.9258032062449394,1,0.622908123330117,0.937538873857844,9.215550183469073,8.821705585592968,9.310168326329947,-0.12346851918420754,6.803279986907538,-0.018880592027661493,0.48600000004670313,0.937538873857844,FALSE,ns
Rubellimicrobium,0.47786172149435036,0.9996856595658663,0.7650113860580995,0.9407849231532924,-0.663627312552852,-0.564424053172969,-0.8189046528474062,-0.2250049291067313,7.772069232189241,-0.032562772458131835,0.46290741864057283,0.9407849231532924,FALSE,ns
Unknown genus125,0.414582177339116,0.9998395824008639,0.808930595376388,0.9409212941865109,-1.0895428860580054,-0.975654101518395,-1.228221249881619,-0.18678492824509174,4.579292813597428,-0.029053017496127757,0.4678000001077801,0.9409212941865109,FALSE,ns
Methylobacterium,0.822948212596513,1,0.6895047548144859,0.9444577998696991,2.0440903872204164,2.1583221283908047,1.9050413374107418,-0.26887446478406485,7.944419769467545,-0.03512219356084839,0.46690661878701706,0.9444577998696991,FALSE,ns
Devosia,0.3120685189927422,0.9893462400238975,0.7932111270432995,0.9470253313819661,-2.1588103434169934,-2.038852457530867,-2.304734278568098,-0.13351370439290822,4.5578478282304165,-0.02110248251970722,0.4790000000701236,0.9470253313819661,FALSE,ns
Rhizobium,0.7783269951129554,1,0.8385340713959518,0.9607827904029758,-1.6359671381090486,-1.5045915134107801,-1.7906020846030968,-0.2713161996258142,5.194356979219544,-0.03914063193647337,0.45270945826737247,0.9607827904029758,FALSE,ns
Pseudomonas,0.12328763952446897,0.9671553700302173,0.13179364972552327,1,10.047182037312892,9.759265453975514,10.336719209403903,0.42554490542685297,6.6605599236142625,0.06738080694024545,0.46190761860396934,0.9671553700302173,FALSE,ns
Unknown genus20,0.3723036320765805,1,0.8629478165861875,0.9698396108683756,-0.8900607931483462,-0.785673447500451,-1.0085558491534394,-0.09165499864358306,7.130166853076394,-0.013806131613631194,0.48430313942447933,0.9698396108683756,FALSE,ns
Brachybacterium,0.18670917408141055,0.9706100643735999,0.57732372463319,0.9984696600050496,-1.0729389737299737,-0.9861040203124469,-1.1756151101113357,-0.03408626990889019,7.179147242741222,-0.004957052598720295,0.49490101981303253,0.9706100643735999,FALSE,ns
Veillonella,0.12869992511474931,0.9714401044925683,0.26206266760404345,1,2.137810420026919,2.0409414545747957,5.893329052950824,0.21018642594017045,8.856002997688623,0.027306561655852348,0.4730000000902631,0.9714401044925683,FALSE,ns
Brevundimonas,0.6879222428960403,1,0.8296369183271807,0.9792515851397332,-1.4304572657302481,-1.3059578297169159,-1.5671649366491112,-0.1554575874153601,10.752140015391468,-0.01818574332928892,0.48060000006476394,0.9792515851397332,FALSE,ns
Escherichia/Shigella,0.8814173393164,1,0.8119439020694682,0.9860024980315362,1.5417839502943567,1.6415463869603544,1.4459318964116097,-0.1949008675585544,8.844811158326355,-0.025573573868844332,0.47040000009901406,0.9860024980315362,FALSE,ns
Bacillus,0.20125169736048326,0.9873983873540515,0.3347229590104403,0.9998279401741141,-1.2248539701092547,-1.1972871583374598,-1.265271393269332,0.028807289834882788,11.090838055293144,0.002900132874985227,0.49640000001200085,0.9873983873540515,FALSE,ns
Campylobacter,0.32524763434069576,1,0.9091435514423333,0.9912019327325076,0.028463472783067267,0.13264335359245827,-0.10737909678436974,-0.15044102841634555,7.361451352474267,-0.02345522338906169,0.4742000000862291,0.9912019327325076,FALSE,ns
Enterobacter,0.22464282891927756,0.9944772547233601,0.6553842331192204,1,-0.758704154334696,-0.7294776569352095,-0.8020792314475287,-0.024526334081233614,9.937568470065868,-0.0029129028590445024,0.49640000001200085,0.9944772547233601,FALSE,ns
Unknown genus123,0.22524700612120846,0.99657471515641,0.4393688338464223,1,-0.06557316020844439,-0.08613922661322793,-0.03515294952680037,0.10178104695891577,10.492706448603414,0.011134189485987564,0.4906000000313446,0.99657471515641,FALSE,ns
Massilia,0.974357694283013,1,0.8613164887813674,0.9986428506867546,2.176757707767817,2.2245958377097867,2.1172155321115724,-0.2447977364323739,8.008711420649803,-0.034110791225981596,0.46610677875772466,0.9986428506867546,FALSE,ns
Acinetobacter,0.5306527737158353,1,0.8271934275061532,1,9.70158997722935,9.578804543889216,9.846934483679814,0.2388408335422083,6.749177773655265,0.03706187382227065,0.4740000000869021,1,FALSE,ns
Actinomyces,0.6203808642677208,1,0.6741735570684485,1,1.4082245259478912,1.4053767019197547,1.4154194727611067,0.0016272809754704909,8.592992788072484,2.0061746408988818e-4,0.49980000000066716,1,FALSE,ns
Aerococcus,0.32100098832957447,1,0.7899127516194846,1,0.9924274690745438,1.0235911875591865,0.9542262158013681,-0.03734620452259918,7.543728281883769,-0.005288955098517723,0.49300000002333844,1,FALSE,ns
Aeromonas,0.5155889571314238,1,0.676407187889157,1,0.5513002939887297,0.6218771641461345,0.4656206721491243,-0.12056823557153162,9.28505014246681,-0.01388022071642334,0.4820000000600775,1,FALSE,ns
Finegoldia,0.3127527957948477,1,0.7287331264029,1,0.6694212178226957,0.7592074554162682,0.5241951679114889,-0.17514011506219251,7.7114829855029345,-0.024119959001077756,0.4726000000916089,1,FALSE,ns
Propionibacterium,0.2823332741122854,1,0.5074508127389287,1,1.4024015043099505,1.3128208604960898,5.048789869880572,0.13928483792403057,8.506327196388973,0.01811276914759012,0.4826000000580703,1,FALSE,ns
Sphingomonas,0.898259476209549,1,0.8086695828854276,1,9.18757015279832,8.765806201967317,9.450087660903748,-0.06922309267612992,7.713969667196946,-0.0104174105211805,0.4937012597690415,1,FALSE,ns
