taxon,we.ep,we.eBH,wi.ep,wi.eBH,rab.all,rab.win.NAT,rab.win.Tumor,diff.btw,diff.win,effect,overlap,p_min,significant,direction
Moraxella,0.4175111642152373,0.9981758448349212,0.10712242889095934,0.2904290615037106,-2.6859717570980255,-2.4353780506636946,-3.0314736789131915,-0.5042300845460197,7.6465736993331515,-0.06663748633900848,0.43860000020780027,0.2904290615037106,FALSE,ns
Naxibacter,0.8569383674144679,1,0.11410877883568396,0.30285692961545574,-2.5910231096532597,-2.366181834147385,-2.8618900794124036,-0.32827839903797607,3.9250643014708126,-0.06155359013015375,0.45110977820886605,0.30285692961545574,FALSE,ns
Neisseria,0.019498838555735695,0.314042783365468,0.0325478122084517,0.4924619963379104,5.634830307253706,-0.017841119937981986,6.785749711330365,0.5945120807055,8.936729659780635,0.07687877226635009,0.44200000019597013,0.314042783365468,FALSE,ns
Lautropia,0.520571055430155,1,0.1209609121229081,0.32694574448020963,-0.7606219974540203,-0.5783074981801919,-1.0382173101820964,-0.5158063924818217,6.857490252850406,-0.07880592224531449,0.4399120177996281,0.32694574448020963,FALSE,ns
Unknown genus41,0.658583641235431,1,0.14014207190171313,0.3374495497734193,-2.7130683441791232,-2.462777567349338,-2.994572388740332,-0.4213299827516712,4.280330662669683,-0.07692998397635034,0.4413117378507504,0.3374495497734193,FALSE,ns
Tessaracoccus,0.615256295469423,1,0.13628874660438975,0.3434628024982039,-2.6425309709507916,-2.428145943450656,-2.9238390230883953,-0.4041237524873518,5.175936393412867,-0.06972330244416429,0.44020000020222627,0.3434628024982039,FALSE,ns
Clostridium XI,0.4437748662909166,0.997206190200059,0.14575662357359276,0.3490564034787636,-3.314562490334115,-3.0268671658070065,-3.6601313884781996,-0.5541137856320413,4.654735948104781,-0.08535832058940787,0.42851429738373253,0.3490564034787636,FALSE,ns
Unknown genus3,0.6485984535589764,0.9988493966189312,0.14453165294277284,0.356734410418224,-2.8793446686436157,-2.652200392214981,-3.1382025389578034,-0.38459360635529816,4.823164703653489,-0.06018736241389348,0.4450000001855783,0.356734410418224,FALSE,ns
Chryseobacterium,0.0313851802660698,0.36786640390071956,0.10088540209195251,0.9742450392013129,0.7582522222742814,0.65428632270691,0.8779066506684226,0.3186273419962866,7.8802057375200025,0.044766435831712664,0.4684000001057557,0.36786640390071956,FALSE,ns
Rheinheimera,0.34368080361790776,0.995973794534774,0.15229399711637528,0.37081167885758043,-2.4642688897864904,-2.1976494920620846,-2.7839322207703354,-0.4558286730813821,4.509939916441506,-0.07736205294442161,0.4344000002224964,0.37081167885758043,FALSE,ns
Porphyromonas,0.03786390104358668,0.40305500923001625,0.45176767397337636,1,-1.602187291641128,-1.6715929666954557,-1.4896655979487718,0.19070335727780385,10.1503726958572,0.021795071559577137,0.4795040992485711,0.40305500923001625,FALSE,ns
Unknown genus116,0.03985773797537235,0.4112007751172965,0.3336647388075268,1,-1.153055751969462,-1.1222924351277097,-1.199599878716909,0.15088108355546836,7.496055480848355,0.020893908162214724,0.48220000005940866,0.4112007751172965,FALSE,ns
Lactococcus,0.03975968726981544,0.41325989247411216,0.10400347270499173,0.9143932375342927,-0.926940626149678,-1.0439032217967865,-0.8137652129937871,0.33205577501868433,10.213073757766654,0.03898217526802047,0.47040000009901406,0.41325989247411216,FALSE,ns
Exiguobacterium,0.6079169062387336,1,0.17644392394512606,0.4168428579631787,-1.2608633254278887,-1.0405880008567285,-1.5330344108664118,-0.4199430349006943,5.900121609285737,-0.06580552982846004,0.44651069804071775,0.4168428579631787,FALSE,ns
Bosea,0.34682600898717364,1,0.1747354039695192,0.4183685312249611,-0.4842330798721113,-0.27330354003450097,-0.7777219746399968,-0.5801669506090255,7.596807168376571,-0.08456898286518709,0.4362000002161864,0.4183685312249611,FALSE,ns
Aggregatibacter,0.894128510089092,1,0.19748894673560743,0.44131986892506364,-1.7789843993515877,-1.5841371028665874,-2.0409150595962897,-0.3936785072451361,5.812985286358142,-0.06260107745877344,0.44451109796763816,0.44131986892506364,FALSE,ns
Anoxybacillus,0.700576805146606,1,0.21712626576814256,0.4523831387890532,-2.835091863370911,-2.592497081445421,-3.079555916802992,-0.3776133542119462,4.230395047970897,-0.0647062663418585,0.44571085801148375,0.4523831387890532,FALSE,ns
Roseomonas,0.8857320163274619,1,0.21379644587608831,0.4560994165037313,-2.8545058033846926,-2.5713834267436866,-3.18191093850531,-0.4008822437378443,4.520668423901874,-0.06329586900800471,0.4439112179457184,0.4560994165037313,FALSE,ns
Agrobacterium,0.7528904893420973,1,0.22968694004259582,0.4957145707434638,-1.2555950868543357,-1.0570248744183637,-1.535232786749936,-0.4106487626634543,8.130026307908963,-0.054292035862195734,0.4543091383258896,0.4957145707434638,FALSE,ns
Brevibacterium,0.6090379748015984,1,0.23592727572803324,0.49937611432079665,-1.4817958231533535,-1.2589126267852295,-1.722489208640658,-0.46627715870639985,7.51337965865379,-0.06544403053599036,0.4484000001738515,0.49937611432079665,FALSE,ns
Unknown genus6,0.933417677978577,1,0.25731615089797494,0.5336062000558933,-0.5952792184005098,-0.4506779255176623,-0.8479214753244229,-0.365948305503883,6.150047844730767,-0.0575769057865687,0.45440000015327486,0.5336062000558933,FALSE,ns
