taxon,we.ep,we.eBH,wi.ep,wi.eBH,rab.all,rab.win.NAT,rab.win.Tumor,diff.btw,diff.win,effect,overlap,p_we,q_we,p_wi,q_wi,p_min,significant,direction
Alkaliphilus,0.17655415088690576,0.9740857511513882,0.4835814548484816,1,3.9896441719086266,3.9834158895701175,3.9964615146136033,0.2247971670414488,7.484046212523707,0.0312846849350427,0.47010597890420325,0.17655415088690576,0.9740857511513882,0.4835814548484816,1,0.9740857511513882,FALSE,ns
Halomonas,0.6310270957785773,0.9966144904740368,0.6966670129126233,0.9764039396267042,-3.556577170220322,-3.569125079272914,-3.5421725601494494,-0.08495684031900996,6.122339233677562,-0.012878842044295269,0.49300000002333844,0.6310270957785773,0.9966144904740368,0.6966670129126233,0.9764039396267042,0.9764039396267042,FALSE,ns
Leptotrichia,0.7305756550351723,0.9975533188977801,0.7546246591016046,0.9770722099376649,-3.1992567609314193,-3.2472242075159645,-3.147908753088263,0.01214154434228032,7.670454581682197,0.0015578390912407976,0.4993001399743372,0.7305756550351723,0.9975533188977801,0.7546246591016046,0.9770722099376649,0.9770722099376649,FALSE,ns
Afipia,0.6129745268182663,1,0.5639235482326501,0.9787053306808369,4.405935434875447,4.434401626436537,4.37106726399291,-0.08401308766866711,2.483923970806349,-0.017754918563897062,0.4823035393511803,0.6129745268182663,1,0.5639235482326501,0.9787053306808369,0.9787053306808369,FALSE,ns
Propionibacterium,0.7029215201326844,1,0.7056093051100855,0.9802140333760858,-2.778713355430228,-2.8055632750297965,-2.7472455683893306,-0.0784485671108448,7.496452319203819,-0.010100337011988527,0.494400000018669,0.7029215201326844,1,0.7056093051100855,0.9802140333760858,0.9802140333760858,FALSE,ns
Mesorhizobium,0.7789047003273284,0.9963059389489589,0.7987024835861549,0.9806655184672621,-3.5386829346400823,-3.573327866007194,-3.503010616600153,0.06257907812043939,6.474699918381198,0.008388721859395173,0.4946000000180017,0.7789047003273284,0.9963059389489589,0.7987024835861549,0.9806655184672621,0.9806655184672621,FALSE,ns
Blastococcus,0.7853711176826467,1,0.793812638688913,0.9813691402198719,-3.5302754845678734,-3.574202178584927,-3.4865577359355227,0.16950151570468197,6.205029155296025,0.022890703210481575,0.4859028194831221,0.7853711176826467,1,0.793812638688913,0.9813691402198719,0.9813691402198719,FALSE,ns
Unknown genus20,0.8049571937805655,1,0.80402780057854,0.9835130051791099,-3.5097262518003243,-3.5530457002221807,-3.463731504054433,0.09208117195824794,6.258757392215542,0.012962384875463095,0.4934000000220039,0.8049571937805655,1,0.80402780057854,0.9835130051791099,0.9835130051791099,FALSE,ns
Abiotrophia,0.5950416002535336,1,0.6983980274412849,0.9848794377590696,4.161356812434665,4.227548003961246,4.095280595765906,-0.13507224089333203,6.110057873585469,-0.020744722577918685,0.47720000007615826,0.5950416002535336,1,0.6983980274412849,0.9848794377590696,0.9848794377590696,FALSE,ns
Anaerococcus,0.7751852228845263,1,0.7975392998310884,0.9863919044850318,-3.4170680093842574,-3.478453486659861,-3.3561172118561533,-0.02409760760869073,6.1196005716542485,-0.0038814707482611463,0.4979004199230129,0.7751852228845263,1,0.7975392998310884,0.9863919044850318,0.9863919044850318,FALSE,ns
